game,score,steps,duration_sec,reason
1909,1,654,6.19,hunger
1910,0,640,6.087,hunger
1911,0,640,6.062,hunger
1912,0,640,6.061,hunger
1913,0,640,6.079,hunger
1914,0,640,6.078,hunger
1915,6,1732,16.448,hunger
1916,0,640,6.088,hunger
1917,0,640,6.045,hunger
1918,0,640,6.08,hunger
1919,0,640,6.054,hunger
1920,0,640,6.072,hunger
1921,0,640,6.05,hunger
1922,2,1136,10.785,hunger
1923,0,640,6.071,hunger
1924,0,640,6.111,hunger
1925,28,3897,37.097,hunger
1926,0,640,6.117,hunger
1927,1,654,6.168,hunger
1928,0,640,6.069,hunger
1929,0,640,6.067,hunger
1930,0,640,6.103,hunger
1931,0,640,6.077,hunger
1932,0,640,6.064,hunger
1933,0,640,6.079,hunger
1934,0,640,6.078,hunger
1935,0,640,6.057,hunger
1936,0,640,6.087,hunger
1937,0,640,6.077,hunger
1938,0,640,6.104,hunger
1939,0,640,6.052,hunger
1940,0,640,6.054,hunger
1941,0,640,6.046,hunger
1942,0,640,6.086,hunger
1943,14,1603,15.255,self
1944,0,640,6.091,hunger
1945,0,640,6.052,hunger
1946,0,640,6.079,hunger
1947,1,1096,10.427,hunger
1948,0,640,6.089,hunger
1949,0,640,6.065,hunger
1950,0,640,6.066,hunger
1951,0,640,6.084,hunger
1952,0,640,6.108,hunger
1953,0,640,6.088,hunger
1954,0,640,6.1,hunger
1955,0,640,6.072,hunger
1956,23,2423,23.059,self
1957,0,640,6.07,hunger
1958,0,640,6.076,hunger
1959,0,640,6.078,hunger
1960,1,681,6.502,hunger
1961,0,640,6.041,hunger
1962,0,640,6.043,hunger
1963,0,640,6.062,hunger
1964,0,640,6.075,hunger
1965,0,640,6.082,hunger
1966,0,640,6.106,hunger
1967,0,640,6.078,hunger
1968,0,640,6.047,hunger
1969,0,640,6.054,hunger
1970,0,640,6.08,hunger
1971,0,640,6.095,hunger
1972,0,640,6.085,hunger
1973,2,649,6.162,hunger
1974,0,640,6.094,hunger
1975,0,640,6.074,hunger
1976,3,1286,12.233,hunger
1977,0,640,6.097,hunger
1978,0,640,6.043,hunger
1979,21,3749,35.627,self
1980,0,640,6.033,hunger
1981,0,640,6.09,hunger
1982,2,1452,13.789,hunger
1983,0,640,6.088,hunger
1984,0,640,6.098,hunger
1985,10,1790,17.025,hunger
1986,7,1530,14.531,hunger
1987,0,640,6.041,hunger
1988,0,640,6.075,hunger
1989,0,640,6.119,hunger
1990,0,640,6.111,hunger
1991,0,640,6.084,hunger
1992,0,640,6.043,hunger
1993,0,640,6.053,hunger
1994,2,1193,11.327,hunger
1995,0,640,6.08,hunger
1996,11,2230,21.207,self
1997,8,1629,15.42,hunger
1998,0,640,6.041,hunger
1999,3,1274,12.082,hunger
2000,0,640,6.062,hunger
